Grip Name,20mm moon
Assessment Date,2026-09-11 13:20:42
Body Weight,65.0,kg

Hand,Critical Force,Max Force,W' (Work Prime),Unit
"Left",18.673802819893275,39.322653329613686,762.5901463956956,"kg"

Hand,Weight,Weight Unit,Timestamp Ms,Relative Ms
"Left",0.34553380569087544,"kg",1789125524191,135853
"Left",0.335430653491824,"kg",1789125524204,135866
"Left",0.3397799926538805,"kg",1789125524216,135878
"Left",0.3453525832371628,"kg",1789125524228,135890
"Left",0.28727077339773205,"kg",1789125524240,135902
"Left",0.24128554615650055,"kg",1789125524252,135914
"Left",0.1914040145717828,"kg",1789125524264,135926
"Left",0.17491274997104142,"kg",1789125524277,135939
"Left",0.15189746494934522,"kg",1789125524289,135951
"Left",0.12448752347705669,"kg",1789125524301,135963
"Left",0.08262505568197323,"kg",1789125524313,135975
"Left",0.06989415085970191,"kg",1789125524325,135987
"Left",0.06101423070185457,"kg",1789125524337,135999
"Left",0.06305298793774587,"kg",1789125524350,136012
"Left",0.05082044401462794,"kg",1789125524362,136024
"Left",0.04474947731837361,"kg",1789125524374,136036
"Left",0.028665944692388055,"kg",1789125524386,136048
"Left",0.0076893905131607924,"kg",1789125524398,136060
"Left",0.010135900257331187,"kg",1789125524410,136072
"Left",0.006148995463821239,"kg",1789125524422,136084
"Left",0.03310590602268261,"kg",1789125524435,136097
"Left",0.047195986321603885,"kg",1789125524447,136109
"Left",0.052315532781734106,"kg",1789125524459,136121
"Left",0.06368726795970472,"kg",1789125524471,136133
"Left",0.06880681373196745,"kg",1789125524483,136145
"Left",0.08185485863035252,"kg",1789125524495,136157
"Left",0.08629481803743483,"kg",1789125524508,136170
"Left",0.11533577307179142,"kg",1789125524520,136182
"Left",0.12041001100396723,"kg",1789125524532,136194
"Left",0.1248499690236301,"kg",1789125524544,136206
"Left",0.12045531669868255,"kg",1789125524556,136218
"Left",0.11307048821349669,"kg",1789125524568,136230
"Left",0.12951645534209408,"kg",1789125524581,136243
"Left",0.12580138857855436,"kg",1789125524593,136255
"Left",0.1444220269672647,"kg",1789125524605,136267
"Left",0.1628161341625127,"kg",1789125524617,136279
"Left",0.15615619911357648,"kg",1789125524629,136291
"Left",0.1505382944406594,"kg",1789125524641,136303
"Left",0.13613108613264666,"kg",1789125524653,136315
"Left",0.08294219564276657,"kg",1789125524666,136328
"Left",0.04579150893699705,"kg",1789125524678,136340
"Left",0.05902077914942626,"kg",1789125524690,136352
"Left",0.06246401362854625,"kg",1789125524702,136364
"Left",0.0675382537376237,"kg",1789125524714,136376
"Left",0.09232047697638253,"kg",1789125524726,136388
"Left",0.09345311960129882,"kg",1789125524739,136401
"Left",0.0866119579887775,"kg",1789125524751,136413
"Left",0.07977079599654986,"kg",1789125524763,136425
"Left",0.06459338227114475,"kg",1789125524775,136437
"Left",0.07261249363696874,"kg",1789125524787,136449
"Left",0.0694410937244834,"kg",1789125524799,136461
"Left",0.06776478230894817,"kg",1789125524812,136474
"Left",0.04352622279845207,"kg",1789125524824,136486
"Left",0.04184991102927338,"kg",1789125524836,136498
"Left",0.04687884626855194,"kg",1789125524848,136510
"Left",0.04755843209587783,"kg",1789125524860,136522
"Left",0.034918135090935734,"kg",1789125524872,136534
"Left",0.04216705109533408,"kg",1789125524884,136546
"Left",0.015663199869221954,"kg",1789125524897,136559
"Left",0.006964498727612555,"kg",1789125524909,136571
"Left",-0.00721737547124206,"kg",1789125524921,136583
"Left",-0.006401739038478167,"kg",1789125524933,136595
"Left",-0.01582687115050089,"kg",1789125524945,136607
"Left",-0.018862851205873117,"kg",1789125524957,136619
"Left",-0.035764650617978316,"kg",1789125524970,136632
"Left",-0.05905560208698722,"kg",1789125524982,136644
"Left",-0.04781794456899133,"kg",1789125524994,136656
"Left",-0.04813513651489737,"kg",1789125525006,136668
"Left",-0.05375396527402192,"kg",1789125525018,136680
"Left",-0.04999297505636171,"kg",1789125525030,136692
"Left",-0.04419289375653855,"kg",1789125525043,136705
"Left",-0.04201786326916816,"kg",1789125525055,136717
"Left",-0.04623198483844828,"kg",1789125525067,136729
"Left",-0.04700230813622743,"kg",1789125525079,136741
"Left",-0.060505622411816416,"kg",1789125525091,136753
"Left",-0.06154782452051685,"kg",1789125525103,136765
"Left",-0.06974950198314053,"kg",1789125525115,136777
"Left",-0.05787746057307933,"kg",1789125525128,136790
"Left",-0.0638587944133479,"kg",1789125525140,136802
"Left",-0.052847702571035333,"kg",1789125525152,136814
"Left",-0.00753456741740131,"kg",1789125525164,136826
"Left",-0.028877054074723178,"kg",1789125525176,136838
"Left",-0.03010050872386902,"kg",1789125525188,136850
"Left",0.007100415937714849,"kg",1789125525201,136863
"Left",0.031837345658921615,"kg",1789125525213,136875
"Left",0.009864065843732575,"kg",1789125525225,136887
"Left",0.0116762952563801,"kg",1789125525237,136899
"Left",0.02830349886222107,"kg",1789125525249,136911
"Left",0.035778943888752746,"kg",1789125525261,136923
"Left",0.0525873671010689,"kg",1789125525274,136936
"Left",0.11347823949107008,"kg",1789125525286,136948
"Left",0.1781747585269614,"kg",1789125525298,136960
"Left",0.22755793318191675,"kg",1789125525310,136972
"Left",0.2623979776987687,"kg",1789125525322,136984
"Left",0.302991827526305,"kg",1789125525334,136996
"Left",0.3802832064439717,"kg",1789125525346,137008
"Left",0.46382670746252525,"kg",1789125525359,137021
"Left",0.5090869654081344,"kg",1789125525371,137033
"Left",0.5769546698712907,"kg",1789125525383,137045
"Left",0.6372563188672526,"kg",1789125525395,137057
"Left",0.7078875915209284,"kg",1789125525407,137069
"Left",0.8248210012467043,"kg",1789125525419,137081
"Left",0.9229525635772349,"kg",1789125525432,137094
"Left",0.9651318974797132,"kg",1789125525444,137106
"Left",0.9574299792666638,"kg",1789125525456,137118
"Left",0.9277096319646605,"kg",1789125525468,137130
"Left",0.9034712341560069,"kg",1789125525480,137142
"Left",0.8644632614707752,"kg",1789125525492,137154
"Left",0.8291703240821573,"kg",1789125525505,137167
"Left",0.7829134562761401,"kg",1789125525517,137179
"Left",0.7005027969843824,"kg",1789125525529,137191
"Left",0.5929928271664306,"kg",1789125525541,137203
"Left",0.5136175208851363,"kg",1789125525553,137215
"Left",0.39514344272157736,"kg",1789125525565,137227
"Left",0.3356571815767821,"kg",1789125525577,137239
"Left",0.2758990586701724,"kg",1789125525590,137252
"Left",0.22814690670686233,"kg",1789125525602,137264
"Left",0.18483469239649947,"kg",1789125525614,137276
"Left",0.15901045703542827,"kg",1789125525626,137288
"Left",0.15434397182746173,"kg",1789125525638,137300
"Left",0.14043512652578377,"kg",1789125525650,137312
"Left",0.1443767212810666,"kg",1789125525663,137325
"Left",0.1468232283075167,"kg",1789125525675,137337
"Left",0.16512672378993132,"kg",1789125525687,137349
"Left",0.19457541136020434,"kg",1789125525699,137361
"Left",0.2450912207742506,"kg",1789125525711,137373
"Left",0.3332559838548051,"kg",1789125525723,137385
"Left",0.42794468984512807,"kg",1789125525736,137398
"Left",0.5212741592802315,"kg",1789125525748,137410
"Left",0.6215353056167682,"kg",1789125525760,137422
"Left",0.6927555581006765,"kg",1789125525772,137434
"Left",0.752785321228622,"kg",1789125525784,137446
"Left",0.7878970569064887,"kg",1789125525796,137458
"Left",0.8334290358887844,"kg",1789125525808,137470
"Left",0.8538617895946559,"kg",1789125525821,137483
"Left",0.8998014950447744,"kg",1789125525833,137495
"Left",0.9115355987674603,"kg",1789125525845,137507
"Left",0.9187844654247286,"kg",1789125525857,137519
"Left",0.9280720752634568,"kg",1789125525869,137531
"Left",0.9656302568784328,"kg",1789125525881,137543
"Left",0.9756427498690918,"kg",1789125525894,137556
"Left",0.9817589782582439,"kg",1789125525906,137568
"Left",0.9784063790270381,"kg",1789125525918,137580
"Left",0.9409388117480026,"kg",1789125525930,137592
"Left",0.9480064552147576,"kg",1789125525942,137604
"Left",0.9307450945630236,"kg",1789125525954,137616
"Left",0.9397155657261294,"kg",1789125525967,137629
"Left",0.942841638871291,"kg",1789125525979,137641
"Left",0.8922354894028832,"kg",1789125525991,137653
"Left",0.839635881577778,"kg",1789125526003,137665
"Left",0.8293968513092256,"kg",1789125526015,137677
"Left",0.7824150962029783,"kg",1789125526027,137689
"Left",0.7524681829286357,"kg",1789125526039,137701
"Left",0.7377439038862368,"kg",1789125526052,137714
"Left",0.7533289868838378,"kg",1789125526064,137726
"Left",0.807287792136127,"kg",1789125526076,137738
"Left",0.8606576049958061,"kg",1789125526088,137750
"Left",0.9143898400599468,"kg",1789125526100,137762
"Left",0.9512231389787587,"kg",1789125526112,137774
"Left",0.9776814926958693,"kg",1789125526125,137787
"Left",0.9903670029354503,"kg",1789125526137,137799
"Left",1.0046382005505163,"kg",1789125526149,137811
"Left",1.0389343741508226,"kg",1789125526161,137823
"Left",1.0511668250189181,"kg",1789125526173,137835
"Left",1.083560161899085,"kg",1789125526185,137847
"Left",1.1491623090860597,"kg",1789125526198,137860
"Left",1.1921117644373818,"kg",1789125526210,137872
"Left",1.186176766643769,"kg",1789125526222,137884
"Left",1.1896199715011355,"kg",1789125526234,137896
"Left",1.1832319203173254,"kg",1789125526246,137908
"Left",1.1719055877159115,"kg",1789125526258,137920
"Left",1.140373072926796,"kg",1789125526270,137932
"Left",1.1276875764633942,"kg",1789125526283,137945
"Left",1.1242896754288936,"kg",1789125526295,137957
"Left",1.0749521430487858,"kg",1789125526307,137969
"Left",1.011796451493402,"kg",1789125526319,137981
"Left",0.9318324244324867,"kg",1789125526331,137993
"Left",0.8364645006044895,"kg",1789125526343,138005
"Left",0.7585844214363319,"kg",1789125526356,138018
"Left",0.7049880403411172,"kg",1789125526368,138030
"Left",0.6581421577657715,"kg",1789125526380,138042
"Left",0.5813040008581358,"kg",1789125526392,138054
"Left",0.5287948805767568,"kg",1789125526404,138066
"Left",0.5082261598494858,"kg",1789125526416,138078
"Left",0.4562606768045798,"kg",1789125526429,138091
"Left",0.4170713491898686,"kg",1789125526441,138103
"Left",0.4223721028747295,"kg",1789125526453,138115
"Left",0.4006707252856325,"kg",1789125526465,138127
"Left",0.3723547260132599,"kg",1789125526477,138139
"Left",0.375027756613546,"kg",1789125526489,138151
"Left",0.3749824510107864,"kg",1789125526501,138163
"Left",0.3811440128608411,"kg",1789125526514,138176
"Left",0.3907487998565997,"kg",1789125526526,138188
"Left",0.40103317003547184,"kg",1789125526538,138200
"Left",0.39600424903833653,"kg",1789125526550,138212
"Left",0.40112378122270753,"kg",1789125526562,138224
"Left",0.4153497368347864,"kg",1789125526574,138236
"Left",0.4282165233496741,"kg",1789125526587,138249
"Left",0.44448122698865233,"kg",1789125526599,138261
"Left",0.47682940581695576,"kg",1789125526611,138273
"Left",0.4987572983268408,"kg",1789125526623,138285
"Left",0.5335066575519758,"kg",1789125526635,138297
"Left",0.5730130885390537,"kg",1789125526647,138309
"Left",0.6009665995512175,"kg",1789125526659,138321
"Left",0.6257940240896984,"kg",1789125526672,138334
"Left",0.6670220362056938,"kg",1789125526684,138346
"Left",0.6853254572237811,"kg",1789125526696,138358
"Left",0.6724586961794132,"kg",1789125526708,138370
"Left",0.6531132467508608,"kg",1789125526720,138382
"Left",0.6862768726032924,"kg",1789125526732,138394
"Left",0.7813277651276209,"kg",1789125526745,138407
"Left",1.0074924398953118,"kg",1789125526757,138419
"Left",1.3202804727149313,"kg",1789125526769,138431
"Left",1.6059300105911334,"kg",1789125526781,138443
"Left",1.9604427501640629,"kg",1789125526793,138455
"Left",2.421602592754945,"kg",1789125526805,138467
"Left",3.0129672177694053,"kg",1789125526818,138480
"Left",3.6054625453964286,"kg",1789125526830,138492
"Left",4.03091823399625,"kg",1789125526842,138504
"Left",4.406492848542797,"kg",1789125526854,138516
"Left",4.858223607242633,"kg",1789125526866,138528
"Left",5.371522187481449,"kg",1789125526878,138540
"Left",6.115327902951912,"kg",1789125526890,138552
"Left",6.924324816815275,"kg",1789125526903,138565
"Left",7.7630399454703305,"kg",1789125526915,138577
"Left",8.568183934549664,"kg",1789125526927,138589
"Left",9.293184752858888,"kg",1789125526939,138601
"Left",9.866915383861109,"kg",1789125526951,138613
"Left",10.275331629729612,"kg",1789125526963,138625
"Left",10.45813363181452,"kg",1789125526976,138638
"Left",10.530846707169202,"kg",1789125526988,138650
"Left",10.599391811994565,"kg",1789125527000,138662
"Left",10.69326191986271,"kg",1789125527012,138674
"Left",10.776349661220689,"kg",1789125527024,138686
"Left",10.931470969466922,"kg",1789125527036,138698
"Left",11.110648816175583,"kg",1789125527049,138711
"Left",11.256211039357833,"kg",1789125527061,138723
"Left",11.25118227839863,"kg",1789125527073,138735
"Left",11.138465559116266,"kg",1789125527085,138747
"Left",10.962685513198927,"kg",1789125527097,138759
"Left",10.61719632474,"kg",1789125527109,138771
"Left",10.145218306469719,"kg",1789125527121,138783
"Left",9.587842347888035,"kg",1789125527134,138796
"Left",8.946925855995378,"kg",1789125527146,138808
"Left",8.310403812600352,"kg",1789125527158,138820
"Left",7.714066222385885,"kg",1789125527170,138832
"Left",7.173271061182454,"kg",1789125527182,138844
"Left",6.62998366894511,"kg",1789125527194,138856
"Left",6.090229356433252,"kg",1789125527207,138869
"Left",5.6077842050977775,"kg",1789125527219,138881
"Left",5.184098092411132,"kg",1789125527231,138893
"Left",4.851427944384803,"kg",1789125527243,138905
"Left",4.664864276998287,"kg",1789125527255,138917
"Left",4.665045494808329,"kg",1789125527267,138929
"Left",4.877568593216715,"kg",1789125527280,138942
"Left",5.332651065209291,"kg",1789125527292,138954
"Left",5.9624713854690095,"kg",1789125527304,138966
"Left",6.717194201850992,"kg",1789125527316,138978
"Left",7.437665900979077,"kg",1789125527328,138990
"Left",8.24339909566954,"kg",1789125527340,139002
"Left",9.016512885252912,"kg",1789125527352,139014
"Left",9.593414747373668,"kg",1789125527365,139027
"Left",10.129905527901109,"kg",1789125527377,139039
"Left",10.494648732981009,"kg",1789125527389,139051
"Left",10.723615673684602,"kg",1789125527401,139063
"Left",10.908728298578247,"kg",1789125527413,139075
"Left",11.202661533305655,"kg",1789125527425,139087
"Left",11.578776716491184,"kg",1789125527438,139100
"Left",12.021625349923312,"kg",1789125527450,139112
"Left",12.343874505541024,"kg",1789125527462,139124
"Left",12.65561336602639,"kg",1789125527474,139136
"Left",13.091848965911872,"kg",1789125527486,139148
"Left",13.560070208579944,"kg",1789125527498,139160
"Left",14.020409346766488,"kg",1789125527511,139173
"Left",14.37333212548956,"kg",1789125527523,139185
"Left",14.705324725764433,"kg",1789125527535,139197
"Left",15.057116077982037,"kg",1789125527547,139209
"Left",15.391329807593685,"kg",1789125527559,139221
"Left",15.59701404960947,"kg",1789125527571,139233
"Left",15.66116583738173,"kg",1789125527583,139245
"Left",15.723822585932542,"kg",1789125527596,139258
"Left",15.780635016053935,"kg",1789125527608,139270
"Left",15.858559593181642,"kg",1789125527620,139282
"Left",15.986591566574301,"kg",1789125527632,139294
"Left",16.107737271813047,"kg",1789125527644,139306
"Left",16.18706646577336,"kg",1789125527656,139318
"Left",16.23268869896728,"kg",1789125527669,139331
"Left",16.276634656273355,"kg",1789125527681,139343
"Left",16.307487444108652,"kg",1789125527693,139355
"Left",16.3507085406122,"kg",1789125527705,139367
"Left",16.391301950600713,"kg",1789125527717,139379
"Left",16.39497166788758,"kg",1789125527729,139391
"Left",16.396874484293598,"kg",1789125527742,139404
"Left",16.466553825415915,"kg",1789125527754,139416
"Left",16.565817494201685,"kg",1789125527766,139428
"Left",16.65860258123098,"kg",1789125527778,139440
"Left",16.765704190583342,"kg",1789125527790,139452
"Left",16.857266162543418,"kg",1789125527802,139464
"Left",16.925133510762777,"kg",1789125527814,139476
"Left",16.935644344641403,"kg",1789125527827,139489
"Left",16.8711295835052,"kg",1789125527839,139501
"Left",16.82093132054291,"kg",1789125527851,139513
"Left",16.801585965791045,"kg",1789125527863,139525
"Left",16.828859745377198,"kg",1789125527875,139537
"Left",16.9409450671965,"kg",1789125527887,139549
"Left",17.027659479993073,"kg",1789125527900,139562
"Left",17.098018706204222,"kg",1789125527912,139574
"Left",17.14327878114992,"kg",1789125527924,139586
"Left",17.220162045814167,"kg",1789125527936,139598
"Left",17.331250964756883,"kg",1789125527948,139610
"Left",17.44936232657041,"kg",1789125527960,139622
"Left",17.551526247762773,"kg",1789125527973,139635
"Left",17.64385894235011,"kg",1789125527985,139647
"Left",17.686627396302,"kg",1789125527997,139659
"Left",17.68517761796954,"kg",1789125528009,139671
"Left",17.71181729744116,"kg",1789125528021,139683
"Left",17.79785262667854,"kg",1789125528033,139695
"Left",17.90744695100185,"kg",1789125528045,139707
"Left",17.9640790287266,"kg",1789125528058,139720
"Left",17.97966418102573,"kg",1789125528070,139732
"Left",17.961949662139567,"kg",1789125528082,139744
"Left",17.895531565110407,"kg",1789125528094,139756
"Left",17.78525766700583,"kg",1789125528106,139768
"Left",17.713991965397216,"kg",1789125528118,139780
"Left",17.662570139208594,"kg",1789125528131,139793
"Left",17.81108186624138,"kg",1789125528143,139805
"Left",18.103937718490354,"kg",1789125528155,139817
"Left",18.43684463350828,"kg",1789125528167,139829
"Left",18.5712671639508,"kg",1789125528179,139841
"Left",18.563383937486357,"kg",1789125528191,139853
"Left",18.506207908573092,"kg",1789125528204,139866
"Left",18.402230969996346,"kg",1789125528216,139878
"Left",18.362452452919708,"kg",1789125528228,139890
"Left",18.322583337498966,"kg",1789125528240,139902
"Left",18.355701885850383,"kg",1789125528252,139914
"Left",18.453562492938396,"kg",1789125528264,139926
"Left",18.572581035079907,"kg",1789125528276,139938
"Left",18.652908425756326,"kg",1789125528289,139951
"Left",18.665322251954358,"kg",1789125528301,139963
"Left",18.589162996121136,"kg",1789125528313,139975
"Left",18.485276595923814,"kg",1789125528325,139987
"Left",18.43140793176377,"kg",1789125528337,139999
"Left",18.542271391069917,"kg",1789125528349,140011
"Left",18.690059296460024,"kg",1789125528362,140024
"Left",18.701838843328606,"kg",1789125528374,140036
"Left",18.638455834160503,"kg",1789125528386,140048
"Left",18.60171273323315,"kg",1789125528398,140060
"Left",18.567506774248866,"kg",1789125528410,140072
"Left",18.54598647406855,"kg",1789125528422,140084
"Left",18.482331714572958,"kg",1789125528435,140097
"Left",18.45043638896278,"kg",1789125528447,140109
"Left",18.422392068587612,"kg",1789125528459,140121
"Left",18.40644441278956,"kg",1789125528471,140133
"Left",18.399331396548234,"kg",1789125528483,140145
"Left",18.400826489098662,"kg",1789125528495,140157
"Left",18.39615998817013,"kg",1789125528507,140169
"Left",18.390224924147297,"kg",1789125528520,140182
"Left",18.383564967161302,"kg",1789125528532,140194
"Left",18.363313263513152,"kg",1789125528544,140206
"Left",18.298797792009232,"kg",1789125528556,140218
"Left",18.257025854943596,"kg",1789125528568,140230
"Left",18.214846180456902,"kg",1789125528580,140242
"Left",18.18444601600809,"kg",1789125528593,140255
"Left",18.185488048344542,"kg",1789125528605,140267
"Left",18.140952500348458,"kg",1789125528617,140279
"Left",18.05287817848142,"kg",1789125528629,140291
"Left",17.934131982829378,"kg",1789125528641,140303
"Left",17.809043113479113,"kg",1789125528653,140315
"Left",17.724774694557777,"kg",1789125528666,140328
"Left",17.665379084249814,"kg",1789125528678,140340
"Left",17.606210029027977,"kg",1789125528690,140352
"Left",17.57472267910007,"kg",1789125528702,140364
"Left",17.558956354226805,"kg",1789125528714,140376
"Left",17.590896755736846,"kg",1789125528726,140388
"Left",17.65939874971981,"kg",1789125528738,140400
"Left",17.741809596258555,"kg",1789125528751,140413
"Left",17.795134289952856,"kg",1789125528763,140425
"Left",17.815612428052507,"kg",1789125528775,140437
"Left",17.781633218410185,"kg",1789125528787,140449
"Left",17.787885392301977,"kg",1789125528799,140461
"Left",17.85412220999701,"kg",1789125528811,140473
"Left",17.92244312268704,"kg",1789125528824,140486
"Left",17.95266199979115,"kg",1789125528836,140498
"Left",18.004355778056983,"kg",1789125528848,140510
"Left",18.08830724480757,"kg",1789125528860,140522
"Left",18.140136997077946,"kg",1789125528872,140534
"Left",18.161068249412054,"kg",1789125528884,140546
"Left",18.10493444441598,"kg",1789125528897,140559
"Left",18.04150644707496,"kg",1789125528909,140571
"Left",18.033668561097723,"kg",1789125528921,140583
"Left",18.120700837406975,"kg",1789125528933,140595
"Left",18.159029490909983,"kg",1789125528945,140607
"Left",18.195500620381353,"kg",1789125528957,140619
"Left",18.19681448736164,"kg",1789125528969,140631
"Left",18.203927491604126,"kg",1789125528982,140644
"Left",18.279633441642243,"kg",1789125528994,140656
"Left",18.364672438146894,"kg",1789125529006,140668
"Left",18.428916110214235,"kg",1789125529018,140680
"Left",18.441465830187518,"kg",1789125529030,140692
"Left",18.442734394013236,"kg",1789125529042,140704
"Left",18.528724930891272,"kg",1789125529055,140717
"Left",18.647018654668628,"kg",1789125529067,140729
"Left",18.756704364078793,"kg",1789125529079,140741
"Left",18.792314864779605,"kg",1789125529091,140753
"Left",18.731786081377983,"kg",1789125529103,140765
"Left",18.63954317641215,"kg",1789125529115,140777
"Left",18.544219544335018,"kg",1789125529128,140790
"Left",18.53352735472165,"kg",1789125529140,140802
"Left",18.670441823001013,"kg",1789125529152,140814
"Left",18.8471351229851,"kg",1789125529164,140826
"Left",18.889904003986665,"kg",1789125529176,140838
"Left",18.738717894021672,"kg",1789125529188,140850
"Left",18.48514067832138,"kg",1789125529200,140862
"Left",18.251090797815223,"kg",1789125529213,140875
"Left",18.156764203725267,"kg",1789125529225,140887
"Left",18.217337997552892,"kg",1789125529237,140899
"Left",18.326887389092064,"kg",1789125529249,140911
"Left",18.376044199856423,"kg",1789125529261,140923
"Left",18.33037593628609,"kg",1789125529273,140935
"Left",18.255711987309738,"kg",1789125529286,140948
"Left",18.221551433849847,"kg",1789125529298,140960
"Left",18.32466740456684,"kg",1789125529310,140972
"Left",18.460947347586085,"kg",1789125529322,140984
"Left",18.59845070757205,"kg",1789125529334,140996
"Left",18.690013990512767,"kg",1789125529346,141008
"Left",18.73654320765698,"kg",1789125529359,141021
"Left",18.74678235631751,"kg",1789125529371,141033
"Left",18.709767385169165,"kg",1789125529383,141045
"Left",18.624365691739037,"kg",1789125529395,141057
"Left",18.51091971972699,"kg",1789125529407,141069
"Left",18.394755507343966,"kg",1789125529419,141081
"Left",18.385558423634933,"kg",1789125529431,141093
"Left",18.48695291303349,"kg",1789125529444,141106
"Left",18.648785585963427,"kg",1789125529456,141118
"Left",18.761688021269926,"kg",1789125529468,141130
"Left",18.81773152666073,"kg",1789125529480,141142
"Left",18.807945431574772,"kg",1789125529492,141154
"Left",18.7266212016413,"kg",1789125529504,141166
"Left",18.661924306694644,"kg",1789125529517,141179
"Left",18.592198491977275,"kg",1789125529529,141191
"Left",18.530446554505914,"kg",1789125529541,141203
"Left",18.508654425879314,"kg",1789125529553,141215
"Left",18.520343342601716,"kg",1789125529565,141227
"Left",18.501949156346953,"kg",1789125529577,141239
"Left",18.49438307564452,"kg",1789125529590,141252
"Left",18.48215049110753,"kg",1789125529602,141264
"Left",18.493522264098633,"kg",1789125529614,141276
"Left",18.567959833242746,"kg",1789125529626,141288
"Left",18.658163914056864,"kg",1789125529638,141300
"Left",18.705916379064014,"kg",1789125529650,141312
"Left",18.728433440118753,"kg",1789125529662,141324
"Left",18.73667912555356,"kg",1789125529675,141337
"Left",18.76051006591411,"kg",1789125529687,141349
"Left",18.78067122656012,"kg",1789125529699,141361
"Left",18.779040211184554,"kg",1789125529711,141373
"Left",18.755617020720525,"kg",1789125529723,141385
"Left",18.685619313721975,"kg",1789125529735,141397
"Left",18.670124681425065,"kg",1789125529748,141410
"Left",18.690829497564536,"kg",1789125529760,141422
"Left",18.778451233415687,"kg",1789125529772,141434
"Left",18.92275087804346,"kg",1789125529784,141446
"Left",19.03230093579303,"kg",1789125529796,141458
"Left",19.098447838366962,"kg",1789125529808,141470
"Left",19.0794645794113,"kg",1789125529821,141483
"Left",19.00566096149634,"kg",1789125529833,141495
"Left",18.966380602833404,"kg",1789125529845,141507
"Left",19.008198101631105,"kg",1789125529857,141519
"Left",19.12196171257336,"kg",1789125529869,141531
"Left",19.233550744855474,"kg",1789125529881,141543
"Left",19.343780704922395,"kg",1789125529893,141555
"Left",19.437338075413763,"kg",1789125529906,141568
"Left",19.506248907643467,"kg",1789125529918,141580
"Left",19.524416728178505,"kg",1789125529930,141592
"Left",19.56741240564721,"kg",1789125529942,141604
"Left",19.58997494940082,"kg",1789125529954,141616
"Left",19.68588846756048,"kg",1789125529966,141628
"Left",19.80422874467662,"kg",1789125529979,141641
"Left",19.962937223828124,"kg",1789125529991,141653
"Left",20.06175070662052,"kg",1789125530003,141665
"Left",20.10189229578313,"kg",1789125530015,141677
"Left",20.033479438970236,"kg",1789125530027,141689
"Left",19.90240778342026,"kg",1789125530039,141701
"Left",19.743925929645968,"kg",1789125530052,141714
"Left",19.63659516054645,"kg",1789125530064,141726
"Left",19.64697031239214,"kg",1789125530076,141738
"Left",19.78927763023644,"kg",1789125530088,141750
"Left",19.982917383832945,"kg",1789125530100,141762
"Left",20.08576316773962,"kg",1789125530112,141774
"Left",20.07131038385188,"kg",1789125530124,141786
"Left",19.961940481254857,"kg",1789125530137,141799
"Left",19.805406711361,"kg",1789125530149,141811
"Left",19.687881947377036,"kg",1789125530161,141823
"Left",19.721771110090284,"kg",1789125530173,141835
"Left",19.904220041594233,"kg",1789125530185,141847
"Left",20.213210534008866,"kg",1789125530197,141859
"Left",20.59505524551508,"kg",1789125530210,141872
"Left",21.055237228165428,"kg",1789125530222,141884
"Left",21.497072077636563,"kg",1789125530234,141896
"Left",21.86723277463222,"kg",1789125530246,141908
"Left",22.04574412610693,"kg",1789125530258,141920
"Left",22.101245827648775,"kg",1789125530270,141932
"Left",22.105278197577853,"kg",1789125530283,141945
"Left",22.086475575382472,"kg",1789125530295,141957
"Left",22.122948135477678,"kg",1789125530307,141969
"Left",22.257103861175857,"kg",1789125530319,141981
"Left",22.44404326767922,"kg",1789125530331,141993
"Left",22.61535190137569,"kg",1789125530343,142005
"Left",22.796402092864867,"kg",1789125530355,142017
"Left",23.022398247284062,"kg",1789125530368,142030
"Left",23.21722303379363,"kg",1789125530380,142042
"Left",23.363930948133138,"kg",1789125530392,142054
"Left",23.50841903241706,"kg",1789125530404,142066
"Left",23.63718537478755,"kg",1789125530416,142078
"Left",23.68466858476111,"kg",1789125530428,142090
"Left",23.608867634853652,"kg",1789125530441,142103
"Left",23.527176677536623,"kg",1789125530453,142115
"Left",23.46669008469877,"kg",1789125530465,142127
"Left",23.561022005341055,"kg",1789125530477,142139
"Left",23.695678531772234,"kg",1789125530489,142151
"Left",23.719827927319926,"kg",1789125530501,142163
"Left",23.62844085557258,"kg",1789125530513,142175
"Left",23.541222260218902,"kg",1789125530526,142188
"Left",23.50624423327941,"kg",1789125530538,142200
"Left",23.59491265648305,"kg",1789125530550,142212
"Left",23.721141872139015,"kg",1789125530562,142224
"Left",23.80926684408105,"kg",1789125530574,142236
"Left",23.78049595503233,"kg",1789125530586,142248
"Left",23.58730085117439,"kg",1789125530599,142261
"Left",23.32958731648702,"kg",1789125530611,142273
"Left",23.182607617932664,"kg",1789125530623,142285
"Left",23.132179689909297,"kg",1789125530635,142297
"Left",23.12366176814732,"kg",1789125530647,142309
"Left",23.10861948302573,"kg",1789125530659,142321
"Left",23.01306479280951,"kg",1789125530672,142334
"Left",22.900791576563297,"kg",1789125530684,142346
"Left",22.78031778773569,"kg",1789125530696,142358
"Left",22.75856999997103,"kg",1789125530708,142370
"Left",22.851224678095193,"kg",1789125530720,142382
"Left",22.948455569990543,"kg",1789125530732,142394
"Left",22.984792587879724,"kg",1789125530744,142406
"Left",22.991135709907255,"kg",1789125530757,142419
"Left",22.973284353490534,"kg",1789125530769,142431
"Left",23.018003368098846,"kg",1789125530781,142443
"Left",23.071874635929404,"kg",1789125530793,142455
"Left",23.0542044935845,"kg",1789125530805,142467
