Grip Name,20mm moon
Assessment Date,2026-09-11 13:32:07
Body Weight,65.0,kg

Hand,Critical Force,Max Force,W' (Work Prime),Unit
"Right",15.853472084559337,36.90740990620955,1256.4677216782736,"kg"

Hand,Weight,Weight Unit,Timestamp Ms,Relative Ms
"Right",0.037066381597228915,"kg",1789126221753,152011
"Right",0.1486996387563192,"kg",1789126221765,152023
"Right",0.19613468141793766,"kg",1789126221777,152035
"Right",0.23509754918505088,"kg",1789126221789,152047
"Right",0.2357318283272738,"kg",1789126221802,152060
"Right",0.25027494206667433,"kg",1789126221814,152072
"Right",0.2701188141697625,"kg",1789126221826,152084
"Right",0.2915936859313815,"kg",1789126221838,152096
"Right",0.3203174538356944,"kg",1789126221850,152108
"Right",0.3362650319360299,"kg",1789126221862,152120
"Right",0.3589178382881625,"kg",1789126221874,152132
"Right",0.3687491549870656,"kg",1789126221887,152145
"Right",0.3762245796181985,"kg",1789126221899,152157
"Right",0.41926489472273937,"kg",1789126221911,152169
"Right",0.3792600549492034,"kg",1789126221923,152181
"Right",0.36299534300219555,"kg",1789126221935,152193
"Right",0.4454968270313505,"kg",1789126221947,152205
"Right",0.5592137774746024,"kg",1789126221960,152218
"Right",0.7700655819751793,"kg",1789126221972,152230
"Right",0.9123699735429239,"kg",1789126221984,152242
"Right",1.0289860684001435,"kg",1789126221996,152254
"Right",1.0743367451891355,"kg",1789126222008,152266
"Right",0.8804749558406632,"kg",1789126222020,152278
"Right",0.6803154245366403,"kg",1789126222033,152291
"Right",0.6363237804295953,"kg",1789126222045,152303
"Right",0.6857973894565107,"kg",1789126222057,152315
"Right",0.767845614147981,"kg",1789126222069,152327
"Right",0.8733166979935028,"kg",1789126222081,152339
"Right",0.9689564282735917,"kg",1789126222093,152351
"Right",1.1335961486202366,"kg",1789126222105,152363
"Right",1.2927990394514097,"kg",1789126222118,152376
"Right",1.5080443272921078,"kg",1789126222130,152388
"Right",1.7624782569865352,"kg",1789126222142,152400
"Right",2.0408328362387698,"kg",1789126222154,152412
"Right",2.473495641082564,"kg",1789126222166,152424
"Right",2.9125453114206645,"kg",1789126222178,152436
"Right",3.1588222085497044,"kg",1789126222191,152449
"Right",3.3566227335933196,"kg",1789126222203,152461
"Right",3.563393382702831,"kg",1789126222215,152473
"Right",3.858190697291282,"kg",1789126222227,152485
"Right",4.24010823595915,"kg",1789126222239,152497
"Right",4.6493437261421775,"kg",1789126222251,152509
"Right",5.028496434253929,"kg",1789126222264,152522
"Right",5.4316146069734845,"kg",1789126222276,152534
"Right",5.899109606566677,"kg",1789126222288,152546
"Right",6.42903316970116,"kg",1789126222300,152558
"Right",6.89688937814554,"kg",1789126222312,152570
"Right",7.334300790823047,"kg",1789126222324,152582
"Right",7.700675087451783,"kg",1789126222336,152594
"Right",7.995378167407582,"kg",1789126222349,152607
"Right",8.23245438753802,"kg",1789126222361,152619
"Right",8.522219189332665,"kg",1789126222373,152631
"Right",8.809582834508136,"kg",1789126222385,152643
"Right",9.148321259005735,"kg",1789126222397,152655
"Right",9.471520399367192,"kg",1789126222409,152667
"Right",9.839479995437106,"kg",1789126222422,152680
"Right",10.325819258532302,"kg",1789126222434,152692
"Right",10.925826830445343,"kg",1789126222446,152704
"Right",11.628947327760681,"kg",1789126222458,152716
"Right",12.483249359572664,"kg",1789126222470,152728
"Right",13.080677659623301,"kg",1789126222482,152740
"Right",13.315082644686829,"kg",1789126222495,152753
"Right",13.331437542167247,"kg",1789126222507,152765
"Right",13.284683378128912,"kg",1789126222519,152777
"Right",13.293789566400026,"kg",1789126222531,152789
"Right",13.464813808576118,"kg",1789126222543,152801
"Right",13.718473555210126,"kg",1789126222555,152813
"Right",14.04634243139395,"kg",1789126222567,152825
"Right",14.55067340160084,"kg",1789126222580,152838
"Right",15.15911606138252,"kg",1789126222592,152850
"Right",15.804439007229345,"kg",1789126222604,152862
"Right",16.21440431508575,"kg",1789126222616,152874
"Right",16.427882089144717,"kg",1789126222628,152886
"Right",16.46217810077858,"kg",1789126222640,152898
"Right",16.46022997837545,"kg",1789126222653,152911
"Right",16.50512741043358,"kg",1789126222665,152923
"Right",16.67307382833128,"kg",1789126222677,152935
"Right",16.908842474886683,"kg",1789126222689,152947
"Right",17.15453339502598,"kg",1789126222701,152959
"Right",17.38323520389554,"kg",1789126222713,152971
"Right",17.562010701975808,"kg",1789126222726,152984
"Right",17.82890585243552,"kg",1789126222738,152996
"Right",18.12629231969953,"kg",1789126222750,153008
"Right",18.472383301835574,"kg",1789126222762,153020
"Right",18.687087981462227,"kg",1789126222774,153032
"Right",18.81987978607259,"kg",1789126222786,153044
"Right",18.790385584823646,"kg",1789126222798,153056
"Right",18.711870336596387,"kg",1789126222811,153069
"Right",18.64536121273052,"kg",1789126222823,153081
"Right",18.564218321104782,"kg",1789126222835,153093
"Right",18.49073217759545,"kg",1789126222847,153105
"Right",18.45421565235418,"kg",1789126222859,153117
"Right",18.486201590722132,"kg",1789126222871,153129
"Right",18.568930134593586,"kg",1789126222884,153142
"Right",18.693566731923905,"kg",1789126222896,153154
"Right",18.841218913404997,"kg",1789126222908,153166
"Right",18.992495772466544,"kg",1789126222920,153178
"Right",19.16434182125696,"kg",1789126222932,153190
"Right",19.403196044119127,"kg",1789126222944,153202
"Right",19.650205940379273,"kg",1789126222957,153215
"Right",19.87796117889645,"kg",1789126222969,153227
"Right",20.126784468747488,"kg",1789126222981,153239
"Right",20.25074327828779,"kg",1789126222993,153251
"Right",20.259578067758977,"kg",1789126223005,153263
"Right",20.21563066124252,"kg",1789126223017,153275
"Right",20.142143391838914,"kg",1789126223029,153287
"Right",20.117904384493933,"kg",1789126223042,153300
"Right",20.229041414158512,"kg",1789126223054,153312
"Right",20.375789602844904,"kg",1789126223066,153324
"Right",20.521994330337826,"kg",1789126223078,153336
"Right",20.611611095964875,"kg",1789126223090,153348
"Right",20.722386232810095,"kg",1789126223102,153360
"Right",20.896545850347223,"kg",1789126223115,153373
"Right",21.117870389590212,"kg",1789126223127,153385
"Right",21.270827024447893,"kg",1789126223139,153397
"Right",21.322884895057623,"kg",1789126223151,153409
"Right",21.333441455583632,"kg",1789126223163,153421
"Right",21.35328598042534,"kg",1789126223175,153433
"Right",21.353693744680143,"kg",1789126223188,153446
"Right",21.321978752580698,"kg",1789126223200,153458
"Right",21.32478779428889,"kg",1789126223212,153470
"Right",21.30045787141716,"kg",1789126223224,153482
"Right",21.31871663973859,"kg",1789126223236,153494
"Right",21.32922789265077,"kg",1789126223248,153506
"Right",21.390256613690443,"kg",1789126223260,153518
"Right",21.459576592040307,"kg",1789126223273,153531
"Right",21.50932390370216,"kg",1789126223285,153543
"Right",21.528488859040955,"kg",1789126223297,153555
"Right",21.498540786434987,"kg",1789126223309,153567
"Right",21.434204567605896,"kg",1789126223321,153579
"Right",21.37770653182513,"kg",1789126223333,153591
"Right",21.324425337289455,"kg",1789126223346,153604
"Right",21.273047072280242,"kg",1789126223358,153616
"Right",21.155248690564022,"kg",1789126223370,153628
"Right",21.028207836092605,"kg",1789126223382,153640
"Right",20.91117998480646,"kg",1789126223394,153652
"Right",20.95612446160799,"kg",1789126223406,153664
"Right",21.100155345586714,"kg",1789126223419,153677
"Right",21.178264670131487,"kg",1789126223431,153689
"Right",21.182432919017998,"kg",1789126223443,153701
"Right",21.134090304993727,"kg",1789126223455,153713
"Right",21.117689161501474,"kg",1789126223467,153725
"Right",21.15620013842376,"kg",1789126223479,153737
"Right",21.238115305528865,"kg",1789126223491,153749
"Right",21.297059838016565,"kg",1789126223504,153762
"Right",21.311784650339447,"kg",1789126223516,153774
"Right",21.283422398582914,"kg",1789126223528,153786
"Right",21.289357629446734,"kg",1789126223540,153798
"Right",21.30612126070117,"kg",1789126223552,153810
"Right",21.322567745189552,"kg",1789126223564,153822
"Right",21.290445000028722,"kg",1789126223577,153835
"Right",21.268516362476007,"kg",1789126223589,153847
"Right",21.27177847351222,"kg",1789126223601,153859
"Right",21.280794586568945,"kg",1789126223613,153871
"Right",21.31101442932769,"kg",1789126223625,153883
"Right",21.346172759832506,"kg",1789126223637,153895
"Right",21.395602858482462,"kg",1789126223650,153908
"Right",21.441453716711155,"kg",1789126223662,153920
"Right",21.436016854827315,"kg",1789126223674,153932
"Right",21.40946685069499,"kg",1789126223686,153944
"Right",21.39954458154105,"kg",1789126223698,153956
"Right",21.439641429379805,"kg",1789126223710,153968
"Right",21.517569817787027,"kg",1789126223722,153980
"Right",21.564326883533454,"kg",1789126223735,153993
"Right",21.643977058131618,"kg",1789126223747,154005
"Right",21.65566633894597,"kg",1789126223759,154017
"Right",21.600527380617407,"kg",1789126223771,154029
"Right",21.54810689088528,"kg",1789126223783,154041
"Right",21.477337013424382,"kg",1789126223795,154053
"Right",21.43714953435908,"kg",1789126223808,154066
"Right",21.396690230343438,"kg",1789126223820,154078
"Right",21.377978374735093,"kg",1789126223832,154090
"Right",21.452780513361954,"kg",1789126223844,154102
"Right",21.631517555093737,"kg",1789126223856,154114
"Right",21.75312238020335,"kg",1789126223868,154126
"Right",21.82674684413834,"kg",1789126223880,154138
"Right",21.912287222746194,"kg",1789126223893,154151
"Right",21.95569174808517,"kg",1789126223905,154163
"Right",21.963484629690168,"kg",1789126223917,154175
"Right",21.949983009683002,"kg",1789126223929,154187
"Right",21.92633252604844,"kg",1789126223941,154199
"Right",21.946630258734494,"kg",1789126223953,154211
"Right",21.963212784971134,"kg",1789126223966,154224
"Right",21.97014482557503,"kg",1789126223978,154236
"Right",21.98070146364725,"kg",1789126223990,154248
"Right",22.027730622431285,"kg",1789126224002,154260
"Right",22.13778257977063,"kg",1789126224014,154272
"Right",22.347873930721107,"kg",1789126224026,154284
"Right",22.519861981419588,"kg",1789126224039,154297
"Right",22.605131216245958,"kg",1789126224051,154309
"Right",22.61509893279584,"kg",1789126224063,154321
"Right",22.585331710150584,"kg",1789126224075,154333
"Right",22.612244541114407,"kg",1789126224087,154345
"Right",22.614283392305268,"kg",1789126224099,154357
"Right",22.638885534013937,"kg",1789126224111,154369
"Right",22.61537077962783,"kg",1789126224124,154382
"Right",22.56335743552489,"kg",1789126224136,154394
"Right",22.518774595361315,"kg",1789126224148,154406
"Right",22.569881755624714,"kg",1789126224160,154418
"Right",22.715727630279126,"kg",1789126224172,154430
"Right",22.90149007436087,"kg",1789126224184,154442
"Right",23.038592095451662,"kg",1789126224197,154455
"Right",23.193998836758908,"kg",1789126224209,154467
"Right",23.274828586877245,"kg",1789126224221,154479
"Right",23.265359177975785,"kg",1789126224233,154491
"Right",23.195494005146514,"kg",1789126224245,154503
"Right",23.072210670725575,"kg",1789126224257,154515
"Right",22.93746460700958,"kg",1789126224270,154528
"Right",22.81046642333139,"kg",1789126224282,154540
"Right",22.761624506614872,"kg",1789126224294,154552
"Right",22.76298374323026,"kg",1789126224306,154564
"Right",22.780970976590375,"kg",1789126224318,154576
"Right",22.841638274309062,"kg",1789126224330,154588
"Right",22.990746816101392,"kg",1789126224342,154600
"Right",23.14135080439523,"kg",1789126224355,154613
"Right",23.24148177402263,"kg",1789126224367,154625
"Right",23.24238793722733,"kg",1789126224379,154637
"Right",23.169487140886545,"kg",1789126224391,154649
"Right",23.000623964216047,"kg",1789126224403,154661
"Right",22.915988624617313,"kg",1789126224415,154673
"Right",22.909418968707413,"kg",1789126224428,154686
"Right",22.916441704355204,"kg",1789126224440,154698
"Right",22.909464276677195,"kg",1789126224452,154710
"Right",22.883774661825377,"kg",1789126224464,154722
"Right",22.828408359340234,"kg",1789126224476,154734
"Right",22.819029619564922,"kg",1789126224488,154746
"Right",22.882823194766644,"kg",1789126224501,154759
"Right",22.90660987462048,"kg",1789126224513,154771
"Right",22.869094885602657,"kg",1789126224525,154783
"Right",22.827094429547362,"kg",1789126224537,154795
"Right",22.761533890841413,"kg",1789126224549,154807
"Right",22.654380809388428,"kg",1789126224561,154819
"Right",22.62067179303218,"kg",1789126224573,154831
"Right",22.66221906384127,"kg",1789126224586,154844
"Right",22.694523554020087,"kg",1789126224598,154856
"Right",22.728685679605256,"kg",1789126224610,154868
"Right",22.701863425945618,"kg",1789126224622,154880
"Right",22.664892225936903,"kg",1789126224634,154892
"Right",22.593260573573648,"kg",1789126224646,154904
"Right",22.575681151704018,"kg",1789126224659,154917
"Right",22.59475573076218,"kg",1789126224671,154929
"Right",22.626289961459626,"kg",1789126224683,154941
"Right",22.693436165642986,"kg",1789126224695,154953
"Right",22.723565890638437,"kg",1789126224707,154965
"Right",22.681882665033328,"kg",1789126224719,154977
"Right",22.637118529114083,"kg",1789126224732,154990
"Right",22.667021694109465,"kg",1789126224744,155002
"Right",22.711604615017787,"kg",1789126224756,155014
"Right",22.74372789330592,"kg",1789126224768,155026
"Right",22.685235445433477,"kg",1789126224780,155038
"Right",22.5799400834608,"kg",1789126224792,155050
"Right",22.457790383517224,"kg",1789126224804,155062
"Right",22.37134330128024,"kg",1789126224817,155075
"Right",22.274294325187153,"kg",1789126224829,155087
"Right",22.183316675437187,"kg",1789126224841,155099
"Right",22.11000905879633,"kg",1789126224853,155111
"Right",22.073309966689756,"kg",1789126224865,155123
"Right",22.052287284009587,"kg",1789126224877,155135
"Right",22.078248485571024,"kg",1789126224890,155148
"Right",22.101989626207192,"kg",1789126224902,155160
"Right",22.084953997904307,"kg",1789126224914,155172
"Right",22.052196669009078,"kg",1789126224926,155184
"Right",21.971594664203316,"kg",1789126224938,155196
"Right",21.867070423105773,"kg",1789126224950,155208
"Right",21.823847171765756,"kg",1789126224963,155221
"Right",21.853931277338752,"kg",1789126224975,155233
"Right",21.92406715439347,"kg",1789126224987,155245
"Right",21.971911816406617,"kg",1789126224999,155257
"Right",21.956235437476558,"kg",1789126225011,155269
"Right",21.881432870931114,"kg",1789126225023,155281
"Right",21.769206488556463,"kg",1789126225035,155293
"Right",21.78651389860171,"kg",1789126225048,155306
"Right",21.90494741999419,"kg",1789126225060,155318
"Right",22.02922576952131,"kg",1789126225072,155330
"Right",22.10778898981169,"kg",1789126225084,155342
"Right",22.061258169519824,"kg",1789126225096,155354
"Right",21.955238673595137,"kg",1789126225108,155366
"Right",21.797976661596106,"kg",1789126225121,155379
"Right",21.61434609742596,"kg",1789126225133,155391
"Right",21.38921454906469,"kg",1789126225145,155403
"Right",21.262082754942107,"kg",1789126225157,155415
"Right",21.2849628401439,"kg",1789126225169,155427
"Right",21.37471625986972,"kg",1789126225181,155439
"Right",21.47511696055835,"kg",1789126225194,155452
"Right",21.525725118182155,"kg",1789126225206,155464
"Right",21.5061070912717,"kg",1789126225218,155476
"Right",21.39012069221682,"kg",1789126225230,155488
"Right",21.31907909671515,"kg",1789126225242,155500
"Right",21.253066643741803,"kg",1789126225254,155512
"Right",21.221487608034195,"kg",1789126225266,155524
"Right",21.257098974771164,"kg",1789126225279,155537
"Right",21.284419154884127,"kg",1789126225291,155549
"Right",21.316994969119147,"kg",1789126225303,155561
"Right",21.339512611122764,"kg",1789126225315,155573
"Right",21.340282832376932,"kg",1789126225327,155585
"Right",21.27177847351222,"kg",1789126225339,155597
"Right",21.205448905420454,"kg",1789126225352,155610
"Right",21.133320085482556,"kg",1789126225364,155622
"Right",21.072291536459794,"kg",1789126225376,155634
"Right",21.060149261292118,"kg",1789126225388,155646
"Right",21.093087451743127,"kg",1789126225400,155658
"Right",21.126252189092455,"kg",1789126225412,155670
"Right",21.16082145674002,"kg",1789126225425,155683
"Right",21.128517540440274,"kg",1789126225437,155695
"Right",21.039489274372535,"kg",1789126225449,155707
"Right",20.97207250696551,"kg",1789126225461,155719
"Right",20.933833448234132,"kg",1789126225473,155731
"Right",20.90551661980652,"kg",1789126225485,155743
"Right",20.915438835512248,"kg",1789126225497,155755
"Right",20.92644841855399,"kg",1789126225510,155768
"Right",20.940176418977806,"kg",1789126225522,155780
"Right",20.951820302106917,"kg",1789126225534,155792
"Right",20.92862315115997,"kg",1789126225546,155804
"Right",20.88463013264526,"kg",1789126225558,155816
"Right",20.865102857097266,"kg",1789126225570,155828
"Right",20.866144915782595,"kg",1789126225583,155841
"Right",20.818617990086636,"kg",1789126225595,155853
"Right",20.723700130910263,"kg",1789126225607,155865
"Right",20.569430494688778,"kg",1789126225619,155877
"Right",20.40850102268766,"kg",1789126225631,155889
"Right",20.30338957386734,"kg",1789126225643,155901
"Right",20.31571297929417,"kg",1789126225656,155914
"Right",20.363013123267926,"kg",1789126225668,155926
"Right",20.449911339963787,"kg",1789126225680,155938
"Right",20.528654420775787,"kg",1789126225692,155950
"Right",20.565262273009544,"kg",1789126225704,155962
"Right",20.529515248825113,"kg",1789126225716,155974
"Right",20.41208025073042,"kg",1789126225728,155986
"Right",20.267189579319805,"kg",1789126225741,155999
"Right",20.177754355333967,"kg",1789126225753,156011
"Right",20.167560375937825,"kg",1789126225765,156023
"Right",20.233209621514494,"kg",1789126225777,156035
"Right",20.284224869220083,"kg",1789126225789,156047
"Right",20.27733826231124,"kg",1789126225801,156059
"Right",20.261480945594343,"kg",1789126225814,156072
"Right",20.19673781307417,"kg",1789126225826,156084
"Right",20.137340896459854,"kg",1789126225838,156096
"Right",20.09076576452675,"kg",1789126225850,156108
"Right",20.02996440878266,"kg",1789126225862,156120
"Right",19.935319151972138,"kg",1789126225874,156132
"Right",19.857799813682114,"kg",1789126225887,156145
"Right",19.79477858294937,"kg",1789126225899,156157
"Right",19.773031510102143,"kg",1789126225911,156169
"Right",19.778377665086563,"kg",1789126225923,156181
"Right",19.82830532922388,"kg",1789126225935,156193
"Right",19.871301131971926,"kg",1789126225947,156205
"Right",19.916063904658518,"kg",1789126225959,156217
"Right",19.8820387588596,"kg",1789126225972,156230
"Right",19.832518826486144,"kg",1789126225984,156242
"Right",19.73660517330913,"kg",1789126225996,156254
"Right",19.63974017553503,"kg",1789126226008,156266
"Right",19.598783253016762,"kg",1789126226020,156278
"Right",19.64948103888468,"kg",1789126226032,156290
"Right",19.76682453389828,"kg",1789126226045,156303
"Right",19.825224492625132,"kg",1789126226057,156315
"Right",19.837049468896062,"kg",1789126226069,156327
"Right",19.788027928596883,"kg",1789126226081,156339
"Right",19.64458795392621,"kg",1789126226093,156351
"Right",19.505452272192045,"kg",1789126226105,156363
"Right",19.348239591475057,"kg",1789126226118,156376
"Right",19.20570633331041,"kg",1789126226130,156388
"Right",19.13072467179224,"kg",1789126226142,156400
"Right",19.099644674810285,"kg",1789126226154,156412
"Right",19.092894064377376,"kg",1789126226166,156424
"Right",19.078803865404886,"kg",1789126226178,156436
"Right",19.05057816674462,"kg",1789126226190,156448
"Right",18.998748010022517,"kg",1789126226203,156461
"Right",18.953668478948895,"kg",1789126226215,156473
"Right",18.91864690601391,"kg",1789126226227,156485
"Right",18.886977989807825,"kg",1789126226239,156497
"Right",18.832791996399674,"kg",1789126226251,156509
"Right",18.72790864605655,"kg",1789126226263,156521
"Right",18.600553656974753,"kg",1789126226276,156534
"Right",18.493994200252207,"kg",1789126226288,156546
"Right",18.472156772523153,"kg",1789126226300,156558
"Right",18.50663453890203,"kg",1789126226312,156570
"Right",18.571829712219454,"kg",1789126226324,156582
"Right",18.652655467632822,"kg",1789126226336,156594
"Right",18.723831109540775,"kg",1789126226349,156607
"Right",18.775525222109376,"kg",1789126226361,156619
"Right",18.745396748756967,"kg",1789126226373,156631
"Right",18.70090629582412,"kg",1789126226385,156643
"Right",18.688447159850526,"kg",1789126226397,156655
"Right",18.729584966666255,"kg",1789126226409,156667
"Right",18.79817821482593,"kg",1789126226421,156679
"Right",18.873748631163537,"kg",1789126226434,156692
"Right",18.938128504099673,"kg",1789126226446,156704
"Right",18.96893661960067,"kg",1789126226458,156716
"Right",18.9594223477337,"kg",1789126226470,156728
"Right",18.967985192377604,"kg",1789126226482,156740
"Right",18.97115661648576,"kg",1789126226494,156752
"Right",19.018682682830256,"kg",1789126226507,156765
"Right",19.070648767140497,"kg",1789126226519,156777
"Right",19.158134880487836,"kg",1789126226531,156789
"Right",19.32762526568641,"kg",1789126226543,156801
"Right",19.53177522495397,"kg",1789126226555,156813
"Right",19.698411901055437,"kg",1789126226567,156825
"Right",19.804519460812067,"kg",1789126226580,156838
"Right",19.829845747557926,"kg",1789126226592,156850
"Right",19.85412999257453,"kg",1789126226604,156862
"Right",19.882718355535893,"kg",1789126226616,156874
"Right",19.981939518767554,"kg",1789126226628,156886
"Right",20.119761953073933,"kg",1789126226640,156898
"Right",20.331796837959786,"kg",1789126226652,156910
"Right",20.520952275412892,"kg",1789126226665,156923
"Right",20.61931324857186,"kg",1789126226677,156935
"Right",20.637073508704788,"kg",1789126226689,156947
"Right",20.644866276944356,"kg",1789126226701,156959
"Right",20.666024552050544,"kg",1789126226713,156971
"Right",20.71504652651486,"kg",1789126226725,156983
"Right",20.69959689968067,"kg",1789126226738,156996
"Right",20.63865924637654,"kg",1789126226750,157008
"Right",20.579941663202398,"kg",1789126226762,157020
"Right",20.509172524866564,"kg",1789126226774,157032
"Right",20.442934108031494,"kg",1789126226786,157044
"Right",20.37932352302176,"kg",1789126226798,157056
"Right",20.375563069504665,"kg",1789126226811,157069
"Right",20.402565847361466,"kg",1789126226823,157081
"Right",20.433193168182328,"kg",1789126226835,157093
"Right",20.489464099269043,"kg",1789126226847,157105
"Right",20.561275278528274,"kg",1789126226859,157117
"Right",20.622983097972615,"kg",1789126226871,157129
"Right",20.63399264701721,"kg",1789126226883,157141
"Right",20.612834378984726,"kg",1789126226896,157154
"Right",20.6174556705337,"kg",1789126226908,157166
"Right",20.59394145408183,"kg",1789126226920,157178
"Right",20.563268775748433,"kg",1789126226932,157190
"Right",20.523806599799446,"kg",1789126226944,157202
"Right",20.4376785310618,"kg",1789126226956,157214
"Right",20.33388094378178,"kg",1789126226969,157227
"Right",20.24702813628371,"kg",1789126226981,157239
"Right",20.201540311309554,"kg",1789126226993,157251
"Right",20.175534333065613,"kg",1789126227005,157263
"Right",20.12619548354298,"kg",1789126227017,157275
"Right",20.082610588004982,"kg",1789126227029,157287
"Right",20.031821975740865,"kg",1789126227042,157300
"Right",19.952852756804717,"kg",1789126227054,157312
"Right",19.87270563162735,"kg",1789126227066,157324
"Right",19.763154716025742,"kg",1789126227078,157336
"Right",19.700314768380707,"kg",1789126227090,157348
"Right",19.653196159098187,"kg",1789126227102,157360
"Right",19.64898266910977,"kg",1789126227114,157372
"Right",19.65768148733664,"kg",1789126227127,157385
"Right",19.66339008719079,"kg",1789126227139,157397
"Right",19.635300154401655,"kg",1789126227151,157409
"Right",19.587230141694754,"kg",1789126227163,157421
"Right",19.520086202095136,"kg",1789126227175,157433
"Right",19.44234064090501,"kg",1789126227187,157445
"Right",19.344660400561047,"kg",1789126227200,157458
"Right",19.291788062517853,"kg",1789126227212,157470
"Right",19.231213701769175,"kg",1789126227224,157482
"Right",19.201855310170437,"kg",1789126227236,157494
"Right",19.197007551822463,"kg",1789126227248,157506
"Right",19.181422236718355,"kg",1789126227260,157518
"Right",19.170775293081576,"kg",1789126227273,157531
"Right",19.101819368191943,"kg",1789126227285,157543
"Right",19.004003514326122,"kg",1789126227297,157555
"Right",18.91751425506612,"kg",1789126227309,157567
"Right",18.83188587632891,"kg",1789126227321,157579
"Right",18.752056726393853,"kg",1789126227333,157591
"Right",18.69012347988493,"kg",1789126227345,157603
"Right",18.685955332817723,"kg",1789126227358,157616
"Right",18.71164380681787,"kg",1789126227370,157628
"Right",18.710647075797255,"kg",1789126227382,157640
"Right",18.691573270204465,"kg",1789126227394,157652
"Right",18.644817541576103,"kg",1789126227406,157664
"Right",18.642688162912634,"kg",1789126227418,157676
"Right",18.668150097585393,"kg",1789126227431,157689
"Right",18.6689202985436,"kg",1789126227443,157701
"Right",18.68658961605728,"kg",1789126227455,157713
"Right",18.70607117440486,"kg",1789126227467,157725
"Right",18.736833920935613,"kg",1789126227479,157737
"Right",18.799401476560714,"kg",1789126227491,157749
"Right",18.901974285213946,"kg",1789126227504,157762
"Right",18.998748010022517,"kg",1789126227516,157774
"Right",19.063671627990797,"kg",1789126227528,157786
"Right",19.116996916943698,"kg",1789126227540,157798
"Right",19.198321430231946,"kg",1789126227552,157810
"Right",19.268772519829042,"kg",1789126227564,157822
"Right",19.313716261277676,"kg",1789126227576,157834
"Right",19.34212325264344,"kg",1789126227589,157847
"Right",19.33877059298664,"kg",1789126227601,157859
"Right",19.289839896313907,"kg",1789126227613,157871
"Right",19.207110824136176,"kg",1789126227625,157883
"Right",19.120847937108344,"kg",1789126227637,157895
"Right",19.069425502452603,"kg",1789126227649,157907
"Right",19.044869599349077,"kg",1789126227662,157920
"Right",19.035717769691857,"kg",1789126227674,157932
"Right",19.03231981332773,"kg",1789126227686,157944
"Right",18.99797780682651,"kg",1789126227698,157956
"Right",18.938128504099673,"kg",1789126227710,157968
"Right",18.850778481303493,"kg",1789126227722,157980
"Right",18.784450500702608,"kg",1789126227734,157992
"Right",18.739461666971565,"kg",1789126227747,158005
"Right",18.748024494989288,"kg",1789126227759,158017
"Right",18.79894841665733,"kg",1789126227771,158029
"Right",18.88040861631476,"kg",1789126227783,158041
"Right",18.94297625112508,"kg",1789126227795,158053
"Right",18.970295801361928,"kg",1789126227807,158065
"Right",19.000605558929244,"kg",1789126227820,158078
"Right",18.998566785740774,"kg",1789126227832,158090
"Right",18.9819394591264,"kg",1789126227844,158102
"Right",19.02525206442276,"kg",1789126227856,158114
"Right",19.089450800154086,"kg",1789126227868,158126
"Right",19.18681366814606,"kg",1789126227880,158138
"Right",19.28195661947312,"kg",1789126227893,158151
"Right",19.285898257821916,"kg",1789126227905,158163
"Right",19.24254024384898,"kg",1789126227917,158175
"Right",19.171409579056444,"kg",1789126227929,158187
"Right",19.079302232540684,"kg",1789126227941,158199
"Right",19.01147901656357,"kg",1789126227953,158211
"Right",18.95611500579765,"kg",1789126227965,158223
"Right",18.957564799510905,"kg",1789126227978,158236
"Right",18.996935767216804,"kg",1789126227990,158248
"Right",19.032138588991398,"kg",1789126228002,158260
"Right",19.037620625301102,"kg",1789126228014,158272
"Right",19.029374917896195,"kg",1789126228026,158284
"Right",19.081476925522384,"kg",1789126228038,158296
"Right",19.09833079757969,"kg",1789126228051,158309
"Right",19.09316590103115,"kg",1789126228063,158321
"Right",19.05365898101642,"kg",1789126228075,158333
"Right",19.025750431318183,"kg",1789126228087,158345
"Right",19.023847575911923,"kg",1789126228099,158357
"Right",19.029465530062076,"kg",1789126228111,158369
"Right",19.04505082370642,"kg",1789126228124,158382
"Right",19.071509583040154,"kg",1789126228136,158394
"Right",19.092350391071854,"kg",1789126228148,158406
"Right",19.062176526801508,"kg",1789126228160,158418
"Right",18.999201070728667,"kg",1789126228172,158430
"Right",18.922271389123104,"kg",1789126228184,158442
"Right",18.838002186947477,"kg",1789126228196,158454
"Right",18.755273450425413,"kg",1789126228209,158467
"Right",18.698459774472052,"kg",1789126228221,158479
"Right",18.69700998406557,"kg",1789126228233,158491
"Right",18.711734418729176,"kg",1789126228245,158503
"Right",18.660085640801043,"kg",1789126228257,158515
"Right",18.580437833721554,"kg",1789126228269,158527
"Right",18.526478514151037,"kg",1789126228282,158540
"Right",18.456934003719617,"kg",1789126228294,158552
"Right",18.415162011301554,"kg",1789126228306,158564
"Right",18.4191942311851,"kg",1789126228318,158576
"Right",18.45824787356859,"kg",1789126228330,158588
"Right",18.52457566706382,"kg",1789126228342,158600
"Right",18.547500445933746,"kg",1789126228355,158613
"Right",18.58342802344471,"kg",1789126228367,158625
"Right",18.612831559814182,"kg",1789126228379,158637
"Right",18.608391580039722,"kg",1789126228391,158649
"Right",18.595570006745806,"kg",1789126228403,158661
"Right",18.553118376618784,"kg",1789126228415,158673
"Right",18.51057615015703,"kg",1789126228427,158685
"Right",18.47945101660457,"kg",1789126228440,158698
"Right",18.509760644369273,"kg",1789126228452,158710
